species_id,family,genus,species,genus_species_subspecies,genus_species,woodspecificgrav,seedmass,height,leafmass,relativegrowthratesaplings,relativegrowthratelarge,robin,lifeform,breeding,repr_no95,bsl_repr95,bas95,stno
rudgco,Rubiaceae,Rudgea,cornifolia,Rudgea cornifolia,Rudgea cornifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rudgis,Rubiaceae,Rudgea,isthmensis,Rudgea isthmensis,Rudgea isthmensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rudgpi,Rubiaceae,Rudgea,pittieri,Rudgea pittieri,Rudgea pittieri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rudgsk,Rubiaceae,Rudgea,skutchii,Rudgea skutchii,Rudgea skutchii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rudg1,Rubiaceae,Rudgea,sp.1,Rudgea sp.1,Rudgea sp.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ruprco,Polygonaceae,Ruprechtia,costata,Ruprechtia costata,Ruprechtia costata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ruptca,Lepidobotryaceae,Ruptiliocarpon,caracolito,Ruptiliocarpon caracolito,Ruptiliocarpon caracolito,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ryansp,Salicaceae,Ryania,speciosa,Ryania speciosa,Ryania speciosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sacoov,Humiriaceae,Sacoglottis,ovicarpa,Sacoglottis ovicarpa,Sacoglottis ovicarpa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sacotr,Humiriaceae,Sacoglottis,trichogyna,Sacoglottis trichogyna,Sacoglottis trichogyna,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
salaju,Celastraceae,Salacia,juruana,Salacia juruana,Salacia juruana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
salape,Celastraceae,Salacia,petenensis,Salacia petenensis,Salacia petenensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
samasa,Fabaceae-mimosoideae,Samanea,saman,Samanea saman,Samanea saman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sap1sa,Sapindaceae,Sapindus,saponaria,Sapindus saponaria,Sapindus saponaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sapisp,Euphorbiaceae,Sapium,broadleaf,Sapium broadleaf,Sapium broadleaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sapila,Euphorbiaceae,Sapium,laurifolium,Sapium laurifolium,Sapium laurifolium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sapi2,Euphorbiaceae,Sapium,sp.2,Sapium sp.2,Sapium sp.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sarcbr,Sapotaceae,Sarcaulus,brasiliensis,Sarcaulus brasiliensis,Sarcaulus brasiliensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
saurla,Actinidiaceae,Saurauia,yasicae,Saurauia yasicae,Saurauia yasicae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
schipa,Fabaceae-caesalpinioideae,Schizolobium,parahyba,Schizolobium parahyba,Schizolobium parahyba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
schopa,Thymelaeaceae,Schoenobiblus,panamensis,Schoenobiblus panamensis,Schoenobiblus panamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sciaex,Araliaceae,Sciadodendron,excelsum,Sciadodendron excelsum,Sciadodendron excelsum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
scleco,Fabaceae-caesalpinioideae,Sclerolobium,costaricense,Sclerolobium costaricense,Sclerolobium costaricense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sennbi,Fabaceae-caesalpinioideae,Senna,bicapsularis,Senna bicapsularis,Senna bicapsularis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sideca,Sapotaceae,Sideroxylon,capiri,Sideroxylon capiri,Sideroxylon capiri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sidece,Sapotaceae,Sideroxylon,celastrinum,Sideroxylon celastrinum,Sideroxylon celastrinum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sideco,Sapotaceae,Sideroxylon,cf.contrerasii,Sideroxylon cf.contrerasii,Sideroxylon cf.contrerasii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sidepe,Sapotaceae,Sideroxylon,persimile,Sideroxylon persimile,Sideroxylon persimile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sim1ce,Simaroubaceae,Simaba,cedron,Simaba cedron,Simaba cedron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sim1po,Simaroubaceae,Simaba,polyphylla,Simaba polyphylla,Simaba polyphylla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
simima,Rubiaceae,Simira,maxonii,Simira maxonii,Simira maxonii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sipaco,Siparunaceae,Siparuna,conica,Siparuna conica,Siparuna conica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sipacr,Siparunaceae,Siparuna,cristata,Siparuna cristata,Siparuna cristata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sipacu,Siparunaceae,Siparuna,cuspidata,Siparuna cuspidata,Siparuna cuspidata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sipagr,Siparunaceae,Siparuna,grandiflora,Siparuna grandiflora,Siparuna grandiflora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sipagu,Siparunaceae,Siparuna,guianensis,Siparuna guianensis,Siparuna guianensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sipa3,Siparunaceae,Siparuna,sp.3,Siparuna sp.3,Siparuna sp.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sipa5,Siparunaceae,Siparuna,sp.5,Siparuna sp.5,Siparuna sp.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sipath,Siparunaceae,Siparuna,thecaphora,Siparuna thecaphora,Siparuna thecaphora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sloala,Elaeocarpaceae,Sloanea,laurifolia,Sloanea laurifolia,Sloanea laurifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sloam2,Elaeocarpaceae,Sloanea,medusula,Sloanea medusula,Sloanea medusula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sloame,Elaeocarpaceae,Sloanea,megaphylla,Sloanea megaphylla,Sloanea megaphylla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sloaob,Elaeocarpaceae,Sloanea,obtusifolia,Sloanea obtusifolia,Sloanea obtusifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sloa5,Elaeocarpaceae,Sloanea,sp.5,Sloanea sp.5,Sloanea sp.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sloa6,Elaeocarpaceae,Sloanea,sp.6,Sloanea sp.6,Sloanea sp.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sloa7,Elaeocarpaceae,Sloanea,sp.7,Sloanea sp.7,Sloanea sp.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sloa8,Elaeocarpaceae,Sloanea,sp.8,Sloanea sp.8,Sloanea sp.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sloa9,Elaeocarpaceae,Sloanea,sp.9,Sloanea sp.9,Sloanea sp.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
solaex,Solanaceae,Solanum,cordovense,Solanum cordovense,Solanum cordovense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sola5,Solanaceae,Solanum,enves_purpura,Solanum enves_purpura,Solanum enves_purpura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
solaja,Solanaceae,Solanum,jamaicense,Solanum jamaicense,Solanum jamaicense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sola3,Solanaceae,Solanum,sp.3,Solanum sp.3,Solanum sp.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
solast,Solanaceae,Solanum,steyermarkii,Solanum steyermarkii,Solanum steyermarkii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sorop1,Moraceae,Sorocea,pubivena,Sorocea pubivena,Sorocea pubivena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soropu,Moraceae,Sorocea,pubivena,Sorocea pubivena,Sorocea pubivena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spacco,Malpighiaceae,Spachea,correae,Spachea correae,Spachea correae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spatca,Bignoniaceae,Spathodea,campanulata,Spathodea campanulata,Spathodea campanulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sponcy,Anacardiaceae,Spondias,dulcis,Spondias dulcis,Spondias dulcis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sponpu,Anacardiaceae,Spondias,purpurea,Spondias purpurea,Spondias purpurea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
stacdi,Rubiaceae,Stachyarrhena,heterochroa,Stachyarrhena heterochroa,Stachyarrhena heterochroa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
staupe,Rutaceae,Stauranthus,perforatus,Stauranthus perforatus,Stauranthus perforatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
stemal,Apocynaceae,Stemmadenia,alfari,Stemmadenia alfari,Stemmadenia alfari,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
stem1,Apocynaceae,Stemmadenia,sp.1,Stemmadenia sp.1,Stemmadenia sp.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
stem3,Apocynaceae,Stemmadenia,sp.3,Stemmadenia sp.3,Stemmadenia sp.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
stergl,Malvaceae,Sterculia,costaricana,Sterculia costaricana,Sterculia costaricana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sterre,Malvaceae,Sterculia,recordiana,Sterculia recordiana,Sterculia recordiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ster2,Malvaceae,Sterculia,sp.2,Sterculia sp.2,Sterculia sp.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
stry1,Loganiaceae,Strychnos,sp.1,Strychnos sp.1,Strychnos sp.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
swarsu,Fabaceae-papilionoideae,Swartzia,aff.sumorum,Swartzia aff.sumorum,Swartzia aff.sumorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
swiema,Meliaceae,Swietenia,macrophylla,Swietenia macrophylla,Swietenia macrophylla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sym1pa,Symplocaceae,Symplocos,panamensis,Symplocos panamensis,Symplocos panamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
synewa,Arecaceae,Synechanthus,warscewiczianus,Synechanthus warscewiczianus,Synechanthus warscewiczianus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
syzyja,Myrtaceae,Syzygium,jambos,Syzygium jambos,Syzygium jambos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
syzyma,Myrtaceae,Syzygium,malaccense,Syzygium malaccense,Syzygium malaccense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tab1im,Bignoniaceae,Tabebuia,impetiginosa,Tabebuia impetiginosa,Tabebuia impetiginosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tab1oc,Bignoniaceae,Tabebuia,ochracea,Tabebuia ochracea,Tabebuia ochracea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tab1st,Bignoniaceae,Tabebuia,striata,Tabebuia striata,Tabebuia striata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tab2pe,Apocynaceae,Tabernaemontana,longipes,Tabernaemontana longipes,Tabernaemontana longipes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tab2pa,Apocynaceae,Tabernaemontana,panamensis,Tabernaemontana panamensis,Tabernaemontana panamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tab2un,Apocynaceae,Tabernaemontana,undulata,Tabernaemontana undulata,Tabernaemontana undulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
talagl,Magnoliaceae,Talauma,gloriensis,Talauma gloriensis,Talauma gloriensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
talasa,Magnoliaceae,Talauma,sambuensis,Talauma sambuensis,Talauma sambuensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hibipe,Malvaceae,Talipariti,tiliaceum,Talipariti tiliaceum,Talipariti tiliaceum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tamain,Fabaceae,Tamarindus,indica,Tamarindus indica,Tamarindus indica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tapucu,Dichapetalaceae,Tapura,cubensis,Tapura cubensis,Tapura cubensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tecost,Bignoniaceae,Tecoma,stans,Tecoma stans,Tecoma stans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tectgr,Lamiaceae,Tectona,grandis,Tectona grandis,Tectona grandis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
termbu,Combretaceae,Terminalia,bucidoides,Terminalia bucidoides,Terminalia bucidoides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
termca,Combretaceae,Terminalia,catappa,Terminalia catappa,Terminalia catappa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
term1,Combretaceae,Terminalia,sp.1,Terminalia sp.1,Terminalia sp.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
term2,Combretaceae,Terminalia,sp.2,Terminalia sp.2,Terminalia sp.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tet4ma,Salicaceae,Tetrathylacium,macrophyllum,Tetrathylacium macrophyllum,Tetrathylacium macrophyllum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tet5eu,Euphorbiaceae,Tetrorchidium,euryphyllum,Tetrorchidium euryphyllum,Tetrorchidium euryphyllum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tet5go,Euphorbiaceae,Tetrorchidium,gorgonae,Tetrorchidium gorgonae,Tetrorchidium gorgonae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
theobe,Malvaceae,Theobroma,bernoullii,Theobroma bernoullii,Theobroma bernoullii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
theobi,Malvaceae,Theobroma,bicolor,Theobroma bicolor,Theobroma bicolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
theoch,Malvaceae,Theobroma,simiarum,Theobroma simiarum,Theobroma simiarum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
theosp,Malvaceae,Theobroma,speciosum,Theobroma speciosum,Theobroma speciosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
toc1gu,Melastomataceae,Tococa,guianensis,Tococa guianensis,Tococa guianensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tovo1,Clusiaceae,Tovomita,sp.1,Tovomita sp.1,Tovomita sp.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tovost,Clusiaceae,Tovomita,stylosa,Tovomita stylosa,Tovomita stylosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tovowe,Clusiaceae,Tovomita,weddelliana,Tovomita weddelliana,Tovomita weddelliana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tratbu,Burseraceae,Trattinnickia,burserifolia,Trattinnickia burserifolia,Trattinnickia burserifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tremin,Cannabaceae,Trema,integerrima,Trema integerrima,Trema integerrima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tremsp,Cannabaceae,Trema,unidentified,Trema unidentified,Trema unidentified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tri2to,Meliaceae,Trichilia,martiana,Trichilia martiana,Trichilia martiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tri2po,Meliaceae,Trichilia,poeppigii,Trichilia poeppigii,Trichilia poeppigii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tri2qu,Meliaceae,Trichilia,quadrijuga,Trichilia quadrijuga,Trichilia quadrijuga,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tri2se,Meliaceae,Trichilia,septentrionalis,Trichilia septentrionalis,Trichilia septentrionalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tri21,Meliaceae,Trichilia,sp.1,Trichilia sp.1,Trichilia sp.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tri22,Meliaceae,Trichilia,sp.2,Trichilia sp.2,Trichilia sp.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tri2tr,Meliaceae,Trichilia,trifolia,Trichilia trifolia,Trichilia trifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
triubo,Malvaceae,Triumfetta,bogotensis,Triumfetta bogotensis,Triumfetta bogotensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
un2_sh,Unknown,Unidentified,(sherman),Unidentified (sherman),Unidentified (sherman),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
un1m39,Unknown,Unidentified,monitoreo_39,Unidentified monitoreo_39,Unidentified monitoreo_39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
un1m40,Unknown,Unidentified,monitoreo_40,Unidentified monitoreo_40,Unidentified monitoreo_40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
un1m41,Unknown,Unidentified,monitoreo_41_1,Unidentified monitoreo_41_1,Unidentified monitoreo_41_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
un1_m9,Unknown,Unidentified,monitoreo_9,Unidentified monitoreo_9,Unidentified monitoreo_9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lau12,Unknown,Unidentified,pubescente,Unidentified pubescente,Unidentified pubescente,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ana1,Unknown,Unidentified,sp.1,Unidentified sp.1,Unidentified sp.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ann1,Unknown,Unidentified,sp.1,Unidentified sp.1,Unidentified sp.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cel1,Unknown,Unidentified,sp.1,Unidentified sp.1,Unidentified sp.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mal1,Unknown,Unidentified,sp.1,Unidentified sp.1,Unidentified sp.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lau11,Unknown,Unidentified,sp.11,Unidentified sp.11,Unidentified sp.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myt11,Unknown,Unidentified,sp.11,Unidentified sp.11,Unidentified sp.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lau13,Unknown,Unidentified,sp.13,Unidentified sp.13,Unidentified sp.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myt13,Unknown,Unidentified,sp.13,Unidentified sp.13,Unidentified sp.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lau14,Unknown,Unidentified,sp.14,Unidentified sp.14,Unidentified sp.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lau15,Unknown,Unidentified,sp.15,Unidentified sp.15,Unidentified sp.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myt15,Unknown,Unidentified,sp.15,Unidentified sp.15,Unidentified sp.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lau16,Unknown,Unidentified,sp.16,Unidentified sp.16,Unidentified sp.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myt16,Unknown,Unidentified,sp.16,Unidentified sp.16,Unidentified sp.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myt17,Unknown,Unidentified,sp.17,Unidentified sp.17,Unidentified sp.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lau17,Unknown,Unidentified,sp.17,Unidentified sp.17,Unidentified sp.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lau18,Unknown,Unidentified,sp.18,Unidentified sp.18,Unidentified sp.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myt18,Unknown,Unidentified,sp.18,Unidentified sp.18,Unidentified sp.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myt19,Unknown,Unidentified,sp.19,Unidentified sp.19,Unidentified sp.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lau19,Unknown,Unidentified,sp.19,Unidentified sp.19,Unidentified sp.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ann2,Unknown,Unidentified,sp.2,Unidentified sp.2,Unidentified sp.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eup2,Unknown,Unidentified,sp.2,Unidentified sp.2,Unidentified sp.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nyc2,Unknown,Unidentified,sp.2,Unidentified sp.2,Unidentified sp.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sap2,Unknown,Unidentified,sp.2,Unidentified sp.2,Unidentified sp.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myt20,Unknown,Unidentified,sp.20,Unidentified sp.20,Unidentified sp.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myt21,Unknown,Unidentified,sp.21,Unidentified sp.21,Unidentified sp.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sap3,Unknown,Unidentified,sp.3,Unidentified sp.3,Unidentified sp.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lau4,Unknown,Unidentified,sp.4,Unidentified sp.4,Unidentified sp.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mel4,Unknown,Unidentified,sp.4,Unidentified sp.4,Unidentified sp.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sap4,Unknown,Unidentified,sp.4,Unidentified sp.4,Unidentified sp.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lau5,Unknown,Unidentified,sp.5,Unidentified sp.5,Unidentified sp.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sap5,Unknown,Unidentified,sp.5,Unidentified sp.5,Unidentified sp.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sap6,Unknown,Unidentified,sp.6,Unidentified sp.6,Unidentified sp.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rub6,Unknown,Unidentified,sp.6,Unidentified sp.6,Unidentified sp.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sap7,Unknown,Unidentified,sp.7,Unidentified sp.7,Unidentified sp.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rub7,Unknown,Unidentified,sp.7,Unidentified sp.7,Unidentified sp.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lau8,Unknown,Unidentified,sp.8,Unidentified sp.8,Unidentified sp.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rub8,Unknown,Unidentified,sp.8,Unidentified sp.8,Unidentified sp.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sap8,Unknown,Unidentified,sp.8,Unidentified sp.8,Unidentified sp.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uniden,Unknown,Unidentified,species,Unidentified species,Unidentified species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
unonve,Annonaceae,Unonopsis,aff.veneficiorum,Unonopsis aff.veneficiorum,Unonopsis aff.veneficiorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
unonbu,Annonaceae,Unonopsis,bullata,Unonopsis bullata,Unonopsis bullata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
unonpa,Annonaceae,Unonopsis,panamensis,Unonopsis panamensis,Unonopsis panamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
unon3,Annonaceae,Unonopsis,peludo,Unonopsis peludo,Unonopsis peludo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
unon1,Annonaceae,Unonopsis,sp.1,Unonopsis sp.1,Unonopsis sp.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
unonst,Annonaceae,Unonopsis,storkii,Unonopsis storkii,Unonopsis storkii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
unonth,Annonaceae,Unonopsis,theobromifolia,Unonopsis theobromifolia,Unonopsis theobromifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
urerba,Urticaceae,Urera,baccifera,Urera baccifera,Urera baccifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
