"","censusyear","simulation_nr","SVt","BBt","Dt","Mt","D_species_richness","D_simpson","H_simpson"
"408",2044,3,1,1,1,32,450,0.896114812249324,9.62601138479907
"409",2044,4,1,1,1,1,221,0.893808722171478,9.41696926949878
"410",2044,4,1,1,1,2,236,0.897143387374119,9.72227234079044
"411",2044,4,1,1,1,4,239,0.895690060135575,9.58681407831057
"412",2044,4,1,1,1,8,269,0.896440355551746,9.65627108250331
"413",2044,4,1,1,1,16,333,0.894870124582382,9.51204399346617
"414",2044,4,1,1,1,32,424,0.895346250855609,9.55531940494838
"415",2044,5,1,1,1,1,226,0.895155870446464,9.53796845143697
"416",2044,5,1,1,1,2,236,0.896283620022533,9.6416785874831
"417",2044,5,1,1,1,4,242,0.894192550907639,9.45113041263363
"418",2044,5,1,1,1,8,266,0.895790820831825,9.59608364620334
"419",2044,5,1,1,1,16,334,0.897797833194074,9.78452836424616
"420",2044,5,1,1,1,32,467,0.896282954244332,9.64161669582985
"421",2048,1,1,1,1,1,223,0.899980107669501,9.9980111625762
"422",2048,1,1,1,1,2,234,0.899082758443886,9.90910952955405
"423",2048,1,1,1,1,4,256,0.898913106318491,9.89247926789264
"424",2048,1,1,1,1,8,279,0.896542454347511,9.66580053386311
"425",2048,1,1,1,1,16,349,0.89868093983611,9.8698112515299
"426",2048,1,1,1,1,32,445,0.899177817181576,9.9184521902383
"427",2048,2,1,1,1,1,230,0.899281474606719,9.92866005628306
"428",2048,2,1,1,1,2,229,0.89951037974623,9.95127653457804
"429",2048,2,1,1,1,4,245,0.89791130221408,9.79540362143713
"430",2048,2,1,1,1,8,288,0.897648696780766,9.77027129647798
"431",2048,2,1,1,1,16,323,0.899204640956287,9.92109169992957
"432",2048,2,1,1,1,32,448,0.902482111718774,10.2545288626038
"433",2048,3,1,1,1,1,225,0.897808533944923,9.7855529292538
"434",2048,3,1,1,1,2,235,0.899203623447273,9.92099154950171
"435",2048,3,1,1,1,4,244,0.897097487590777,9.71793571009421
"436",2048,3,1,1,1,8,282,0.897353332784127,9.74215751103668
"437",2048,3,1,1,1,16,324,0.898661356584466,9.86790395347555
"438",2048,3,1,1,1,32,456,0.900926581834623,10.0935247669639
"439",2048,4,1,1,1,1,220,0.89788675422171,9.79304880946802
"440",2048,4,1,1,1,2,235,0.90086142383038,10.0868908818003
"441",2048,4,1,1,1,4,241,0.89980364326642,9.98040280704994
"442",2048,4,1,1,1,8,267,0.900242619933928,10.0243210009893
"443",2048,4,1,1,1,16,334,0.898493176239605,9.85155443697538
"444",2048,4,1,1,1,32,437,0.899755966501248,9.97565605749945
"445",2048,5,1,1,1,1,225,0.898801127107593,9.88153297975154
"446",2048,5,1,1,1,2,233,0.899843047787118,9.98432937410592
"447",2048,5,1,1,1,4,243,0.898347438576594,9.83743041982755
"448",2048,5,1,1,1,8,269,0.899485774730941,9.94884054792419
"449",2048,5,1,1,1,16,339,0.901379967872434,10.1399277451714
"450",2048,5,1,1,1,32,468,0.899961361243137,9.99613761669062
"451",2052,1,1,1,1,1,222,0.902891493099963,10.2977589906659
"452",2052,1,1,1,1,2,232,0.901924189414355,10.1961940872948
"453",2052,1,1,1,1,4,252,0.901619661969124,10.1646326899808
"454",2052,1,1,1,1,8,274,0.899901862650942,9.99019588659115
"455",2052,1,1,1,1,16,348,0.901546938995898,10.1571245200628
"456",2052,1,1,1,1,32,452,0.902403935545422,10.2463148036611
"457",2052,2,1,1,1,1,228,0.902480160066299,10.2543236399881
"458",2052,2,1,1,1,2,230,0.902507334086672,10.2571818160046
"459",2052,2,1,1,1,4,242,0.900791475172302,10.0797789477947
"460",2052,2,1,1,1,8,293,0.900813876573585,10.0820554877507
"461",2052,2,1,1,1,16,323,0.902651095259626,10.2723292333588
"462",2052,2,1,1,1,32,447,0.905662504455581,10.600239006018
"463",2052,3,1,1,1,1,223,0.901146738367351,10.1160041002605
"464",2052,3,1,1,1,2,236,0.902448097475216,10.2509533296487
"465",2052,3,1,1,1,4,248,0.901212051701349,10.1226922638058
"466",2052,3,1,1,1,8,279,0.900411268107266,10.0412966506802
"467",2052,3,1,1,1,16,327,0.901807505553022,10.1840777712392
"468",2052,3,1,1,1,32,463,0.904246681377977,10.4435022659361
"469",2052,4,1,1,1,1,219,0.900849733344636,10.0857015692746
"470",2052,4,1,1,1,2,238,0.903946615068957,10.4108772503739
"471",2052,4,1,1,1,4,242,0.903156677000651,10.3259571132924
"472",2052,4,1,1,1,8,268,0.903859398616008,10.4014327516627
"473",2052,4,1,1,1,16,342,0.901984312407579,10.2024484504797
"474",2052,4,1,1,1,32,442,0.903245875086643,10.3354766620596
"475",2052,5,1,1,1,1,225,0.901896948053877,10.1933627972062
"476",2052,5,1,1,1,2,234,0.902944313263558,10.3033632919989
"477",2052,5,1,1,1,4,243,0.901155290429965,10.1168793388124
"478",2052,5,1,1,1,8,271,0.902273995633839,10.2326909453208
"479",2052,5,1,1,1,16,341,0.904167000439951,10.4348189516222
"480",2052,5,1,1,1,32,484,0.903578145950913,10.371092838465
"481",2056,1,1,1,1,1,218,0.905344037718096,10.5645748655727
"482",2056,1,1,1,1,2,227,0.904077023785669,10.4250309932585
"483",2056,1,1,1,1,4,248,0.904493174607396,10.4704558641674
"484",2056,1,1,1,1,8,276,0.902814828172107,10.289635560566
"485",2056,1,1,1,1,16,351,0.90447346749075,10.468295809891
"486",2056,1,1,1,1,32,465,0.905694509514856,10.6038364771299
"487",2056,2,1,1,1,1,222,0.905149613007429,10.542919556863
"488",2056,2,1,1,1,2,229,0.905202087742324,10.548755517757
"489",2056,2,1,1,1,4,243,0.902949522789833,10.3039163613225
"490",2056,2,1,1,1,8,294,0.903454394194094,10.3577992147088
"491",2056,2,1,1,1,16,335,0.905794015734098,10.6150369086685
"492",2056,2,1,1,1,32,457,0.908592303206646,10.9399977800634
"493",2056,3,1,1,1,1,218,0.903617053274849,10.3752793826861
"494",2056,3,1,1,1,2,235,0.905595682750376,10.5927358952853
"495",2056,3,1,1,1,4,247,0.903993168971438,10.4159255053685
"496",2056,3,1,1,1,8,275,0.902993821908494,10.3086217772305
"497",2056,3,1,1,1,16,345,0.904767331756354,10.5005983602346
"498",2056,3,1,1,1,32,473,0.906539527334159,10.6997104923212
"499",2056,4,1,1,1,1,219,0.903570233612992,10.3702418606578
"500",2056,4,1,1,1,2,237,0.906221289129622,10.6634010077427
"501",2056,4,1,1,1,4,244,0.906170399975463,10.6576176359964
"502",2056,4,1,1,1,8,268,0.906291701657741,10.6714135000896
"503",2056,4,1,1,1,16,346,0.904250953171134,10.4439681972743
"504",2056,4,1,1,1,32,445,0.906215763994882,10.6627727920653
"505",2056,5,1,1,1,1,221,0.904621561483909,10.4845499209058
"506",2056,5,1,1,1,2,229,0.905147378100469,10.5426711457614
"507",2056,5,1,1,1,4,245,0.903694272480668,10.3835984188923
"508",2056,5,1,1,1,8,274,0.904918028512765,10.5172409065398
"509",2056,5,1,1,1,16,346,0.907180131065179,10.7735553979527
"510",2056,5,1,1,1,32,492,0.905782510039388,10.6137406167162
"511",2060,1,1,1,1,1,215,0.907495948802203,10.8103373533527
"512",2060,1,1,1,1,2,228,0.905890719731604,10.6259446161743
"513",2060,1,1,1,1,4,250,0.906043320182712,10.6432028243723
"514",2060,1,1,1,1,8,276,0.90485856324048,10.5106674237809
"515",2060,1,1,1,1,16,352,0.90693430556029,10.7450979227133
"516",2060,1,1,1,1,32,463,0.908404919579872,10.9176169223631
"517",2060,2,1,1,1,1,222,0.907536169310947,10.8150397030694
"518",2060,2,1,1,1,2,227,0.907299228201372,10.7873967022873
"519",2060,2,1,1,1,4,243,0.904735771024793,10.4971195458922
"520",2060,2,1,1,1,8,290,0.905959477623213,10.6337137940743
"521",2060,2,1,1,1,16,337,0.908177272804035,10.8905499818779
"522",2060,2,1,1,1,32,460,0.911484440256639,11.297448752506
"523",2060,3,1,1,1,1,215,0.90615486491118,10.6558533807165
"524",2060,3,1,1,1,2,232,0.907632792856625,10.8263531065498
"525",2060,3,1,1,1,4,245,0.906263208322095,10.6681696919621
"526",2060,3,1,1,1,8,276,0.905176245440627,10.5458806672105
"527",2060,3,1,1,1,16,344,0.907455343800163,10.8055941970398
"528",2060,3,1,1,1,32,477,0.908978317576873,10.9863932788164
"529",2060,4,1,1,1,1,220,0.90585419674723,10.6218223802831
"530",2060,4,1,1,1,2,231,0.908302010300187,10.90536448262
"531",2060,4,1,1,1,4,241,0.908235655165877,10.8974787735655
"532",2060,4,1,1,1,8,268,0.908968321820775,10.9851869151658
"533",2060,4,1,1,1,16,353,0.906182668464752,10.6590113322962
"534",2060,4,1,1,1,32,452,0.908929397012321,10.980491697582
"535",2060,5,1,1,1,1,217,0.906561315780701,10.702205498239
"536",2060,5,1,1,1,2,228,0.907251721390485,10.7818712648044
"537",2060,5,1,1,1,4,248,0.905775620134591,10.6129645154302
"538",2060,5,1,1,1,8,268,0.906671534357124,10.7148445344267
"539",2060,5,1,1,1,16,354,0.90953892656817,11.0544785957418
"540",2060,5,1,1,1,32,494,0.907991866890171,10.8686043961604
"541",2064,1,1,1,1,1,213,0.909250823993331,11.0193838005374
"542",2064,1,1,1,1,2,228,0.907064037560656,10.7600973159628
"543",2064,1,1,1,1,4,249,0.907442439662062,10.8040877087608
"544",2064,1,1,1,1,8,274,0.906465157636314,10.6912031359583
"545",2064,1,1,1,1,16,352,0.909002370218872,10.9892972202161
"546",2064,1,1,1,1,32,468,0.910533729653394,11.1773967566308
"547",2064,2,1,1,1,1,221,0.909137594112365,11.0056517899895
"548",2064,2,1,1,1,2,227,0.909194749322408,11.0125790363219
"549",2064,2,1,1,1,4,243,0.906563369984885,10.7024407862124
"550",2064,2,1,1,1,8,287,0.907675441886523,10.8313543052206
"551",2064,2,1,1,1,16,342,0.909868530890109,11.0949040315849
"552",2064,2,1,1,1,32,467,0.913503035809433,11.5610993906889
"553",2064,3,1,1,1,1,214,0.907595702629921,10.822007508969
"554",2064,3,1,1,1,2,229,0.909861918754982,11.0940901579849
"555",2064,3,1,1,1,4,247,0.907734543447051,10.8382924374966
"556",2064,3,1,1,1,8,279,0.907114673353132,10.7659631084875
"557",2064,3,1,1,1,16,350,0.909436400410231,11.0419639295452
"558",2064,3,1,1,1,32,492,0.911002901140596,11.2363213275051
"559",2064,4,1,1,1,1,217,0.907193801093902,10.775142305007
"560",2064,4,1,1,1,2,229,0.909941974289721,11.1039520588321
"561",2064,4,1,1,1,4,238,0.909791370854454,11.0854139950022
"562",2064,4,1,1,1,8,269,0.91100298549098,11.2363319771659
"563",2064,4,1,1,1,16,352,0.90785515126082,10.8524786103946
"564",2064,4,1,1,1,32,454,0.911338311849519,11.2788287800561
"565",2064,5,1,1,1,1,217,0.90867679500653,10.9501194145728
"566",2064,5,1,1,1,2,229,0.908654487358882,10.9474452667296
"567",2064,5,1,1,1,4,245,0.907145521778484,10.7695398127635
"568",2064,5,1,1,1,8,271,0.908647049044002,10.9465538828808
"569",2064,5,1,1,1,16,350,0.911474554519903,11.2961871536114
"570",2064,5,1,1,1,32,496,0.909779012250249,11.0838954986142
"571",2069,1,1,1,1,1,212,0.910154367613891,11.1302015851202
"572",2069,1,1,1,1,2,229,0.908582607112759,10.9388374401954
"573",2069,1,1,1,1,4,245,0.908585278353788,10.939157085334
"574",2069,1,1,1,1,8,277,0.907361737759384,10.7946757183617
"575",2069,1,1,1,1,16,352,0.91046217693075,11.1684645183587
"576",2069,1,1,1,1,32,484,0.91198043321034,11.3611102221134
"577",2069,2,1,1,1,1,219,0.910504475981094,11.1737431671862
"578",2069,2,1,1,1,2,223,0.910561758762154,11.180899648291
"579",2069,2,1,1,1,4,242,0.907967182441435,10.8656892891892
"580",2069,2,1,1,1,8,285,0.908923144309693,10.9797378534932
"581",2069,2,1,1,1,16,337,0.911052985023696,11.2426482245233
"582",2069,2,1,1,1,32,475,0.915177359276404,11.7893052075402
"583",2069,3,1,1,1,1,213,0.909263222772679,11.0208895506033
"584",2069,3,1,1,1,2,226,0.911323280314309,11.2769169128543
"585",2069,3,1,1,1,4,247,0.908864206078609,10.9726371711048
"586",2069,3,1,1,1,8,276,0.908351458713957,10.9112484057866
"587",2069,3,1,1,1,16,348,0.911108947065534,11.2497261196494
"588",2069,3,1,1,1,32,497,0.912640089477204,11.4468981712048
"589",2069,4,1,1,1,1,217,0.909017037670869,10.9910688155272
"590",2069,4,1,1,1,2,227,0.911228069163542,11.2648220059815
"591",2069,4,1,1,1,4,239,0.911384697055374,11.2847326225909
"592",2069,4,1,1,1,8,267,0.912290622907647,11.4012894989216
"593",2069,4,1,1,1,16,356,0.908804906163172,10.965502177006
"594",2069,4,1,1,1,32,465,0.913154917944937,11.5147568099016
"595",2069,5,1,1,1,1,215,0.910239898574915,11.1408073756982
"596",2069,5,1,1,1,2,227,0.909910750284129,11.1001035434735
"597",2069,5,1,1,1,4,246,0.90867943015973,10.9504353920383
"598",2069,5,1,1,1,8,274,0.91038245170801,11.1585288713972
"599",2069,5,1,1,1,16,351,0.913107778344221,11.5085099787351
"600",2069,5,1,1,1,32,504,0.91116557006478,11.2568966866701
"601",2073,1,1,1,1,1,212,0.911966934736973,11.3593681761754
"602",2073,1,1,1,1,2,226,0.909623609810509,11.0648367112619
"603",2073,1,1,1,1,4,244,0.910074934285693,11.1203699664452
"604",2073,1,1,1,1,8,269,0.908135839624979,10.8856380542494
"605",2073,1,1,1,1,16,351,0.911235079918629,11.2657117145298
"606",2073,1,1,1,1,32,496,0.91318294440806,11.5184740277329
"607",2073,2,1,1,1,1,216,0.911025330378381,11.239153842916
"608",2073,2,1,1,1,2,222,0.911717799181965,11.3273116294549
"609",2073,2,1,1,1,4,243,0.90951237335764,11.0512347058495
"610",2073,2,1,1,1,8,285,0.909792097463603,11.0855032861064
"611",2073,2,1,1,1,16,343,0.912472839496353,11.4250250350385
"612",2073,2,1,1,1,32,493,0.916242480477069,11.9392265398478
"613",2073,3,1,1,1,1,209,0.910435907877421,11.1651888195482
"614",2073,3,1,1,1,2,226,0.912790977911205,11.4667035135633
"615",2073,3,1,1,1,4,247,0.909916440226019,11.1008046585747
"616",2073,3,1,1,1,8,279,0.909747733090971,11.0800541000035
"617",2073,3,1,1,1,16,349,0.911872556431088,11.3472030902388
"618",2073,3,1,1,1,32,506,0.913357453007075,11.5416736315664
"619",2073,4,1,1,1,1,217,0.909794459123191,11.0857935142328
"620",2073,4,1,1,1,2,227,0.911996261100479,11.3631535717108
"621",2073,4,1,1,1,4,239,0.912592691129108,11.4406908634732
"622",2073,4,1,1,1,8,273,0.913165832302207,11.5162041223252
"623",2073,4,1,1,1,16,356,0.909385378484097,11.0357465856048
"624",2073,4,1,1,1,32,467,0.914673533927091,11.719693150605
"625",2073,5,1,1,1,1,214,0.910859055841014,11.2181894575456
"626",2073,5,1,1,1,2,227,0.910643948613124,11.1911838591703
"627",2073,5,1,1,1,4,241,0.90937489413368,11.0344698683728
"628",2073,5,1,1,1,8,274,0.911174011772331,11.257966502291
"629",2073,5,1,1,1,16,351,0.914493027680426,11.6949527374515
"630",2073,5,1,1,1,32,521,0.912215041012303,11.3914731126109
"631",2077,1,1,1,1,1,213,0.912665019003207,11.4501656562645
"632",2077,1,1,1,1,2,225,0.910680220712576,11.1957285158764
"633",2077,1,1,1,1,4,242,0.910934113867728,11.227643303463
"634",2077,1,1,1,1,8,272,0.908656394378384,10.9476738212242
"635",2077,1,1,1,1,16,357,0.912726819096435,11.4582737749066
"636",2077,1,1,1,1,32,504,0.9143367272449,11.6736142320744
"637",2077,2,1,1,1,1,218,0.912148102762783,11.3827934449703
"638",2077,2,1,1,1,2,221,0.912401386775709,11.4157058336022
"639",2077,2,1,1,1,4,242,0.910393216295364,11.1598693609652
"640",2077,2,1,1,1,8,285,0.910310531072931,11.1495810150594
"641",2077,2,1,1,1,16,349,0.913006753708896,11.4951452283287
"642",2077,2,1,1,1,32,508,0.917285475591073,12.0897751289262
"643",2077,3,1,1,1,1,207,0.911170909569184,11.2575733371811
"644",2077,3,1,1,1,2,224,0.913899209908532,11.6142952804227
"645",2077,3,1,1,1,4,245,0.910893503537422,11.2225262994148
"646",2077,3,1,1,1,8,278,0.910522206749556,11.1759573372696
"647",2077,3,1,1,1,16,355,0.912363422219698,11.4107604989656
"648",2077,3,1,1,1,32,520,0.914056532635413,11.6355556817115
"649",2077,4,1,1,1,1,213,0.910149436443185,11.1295907383783
"650",2077,4,1,1,1,2,221,0.912413723865738,11.417313809153
"651",2077,4,1,1,1,4,238,0.913687371297475,11.585790110118
"652",2077,4,1,1,1,8,273,0.913850406230698,11.6077157911838
"653",2077,4,1,1,1,16,352,0.910043008601915,11.1164233536304
"654",2077,4,1,1,1,32,476,0.915235005412211,11.7973227611585
"655",2077,5,1,1,1,1,215,0.911771467373889,11.3342018759139
"656",2077,5,1,1,1,2,228,0.911401766075396,11.2869066989641
"657",2077,5,1,1,1,4,238,0.910034000528489,11.1153102936034
"658",2077,5,1,1,1,8,273,0.91154998748853,11.3058208993506
"659",2077,5,1,1,1,16,349,0.915247567821877,11.7990714165975
"660",2077,5,1,1,1,32,520,0.912637303001912,11.446533066875
"661",2081,1,1,1,1,1,210,0.912888621320088,11.4795565763511
"662",2081,1,1,1,1,2,221,0.91156777566453,11.3080950695809
"663",2081,1,1,1,1,4,243,0.911636325647921,11.3168675627449
"664",2081,1,1,1,1,8,270,0.909181395193591,11.0109597271575
"665",2081,1,1,1,1,16,358,0.912930847422589,11.4851238400525
"666",2081,1,1,1,1,32,506,0.915151540345785,11.7857177852765
"667",2081,2,1,1,1,1,219,0.912460742462467,11.4234462129319
"668",2081,2,1,1,1,2,220,0.913011102372928,11.4957198824048
"669",2081,2,1,1,1,4,237,0.910800952240388,11.2108820118233
"670",2081,2,1,1,1,8,277,0.911165842871939,11.2569312562782
"671",2081,2,1,1,1,16,347,0.913278334949298,11.5311439121395
"672",2081,2,1,1,1,32,522,0.918126520293698,12.2139672527322
"673",2081,3,1,1,1,1,205,0.911766204156522,11.3335257815944
"674",2081,3,1,1,1,2,225,0.914171911774905,11.6511974189309
"675",2081,3,1,1,1,4,244,0.911726789172432,11.328465234525
"676",2081,3,1,1,1,8,276,0.910898096572408,11.2231047994686
"677",2081,3,1,1,1,16,365,0.913070080076517,11.503519166706
"678",2081,3,1,1,1,32,532,0.914725802307428,11.7268766761685
"679",2081,4,1,1,1,1,213,0.910652528716455,11.192258556781
"680",2081,4,1,1,1,2,223,0.912700305483548,11.454793805854
"681",2081,4,1,1,1,4,239,0.914607889071003,11.7106836816751
"682",2081,4,1,1,1,8,267,0.913907385967278,11.6153982688913
"683",2081,4,1,1,1,16,361,0.910440045146121,11.1657046012533
"684",2081,4,1,1,1,32,493,0.916270360169954,11.9432019775768
"685",2081,5,1,1,1,1,212,0.912165517239457,11.3850502510071
"686",2081,5,1,1,1,2,225,0.911627896322522,11.3157881094422
"687",2081,5,1,1,1,4,238,0.910597233395721,11.1853361812199
"688",2081,5,1,1,1,8,275,0.912036716833106,11.3683796693069
"689",2081,5,1,1,1,16,360,0.916177543925926,11.9299773215461
"690",2081,5,1,1,1,32,533,0.912754793974472,11.4619478313502
"691",2085,1,1,1,1,1,209,0.913659036384449,11.5819879478377
"692",2085,1,1,1,1,2,222,0.911837379447605,11.3426755436076
"693",2085,1,1,1,1,4,242,0.912219626744683,11.3920682142854
"694",2085,1,1,1,1,8,273,0.909636575941638,11.0664243904054
"695",2085,1,1,1,1,16,359,0.913402966002008,11.5477396145368
"696",2085,1,1,1,1,32,520,0.915621237737714,11.8513234040049
"697",2085,2,1,1,1,1,216,0.912758340991183,11.4624138440437
"698",2085,2,1,1,1,2,219,0.913112231580689,11.5090998214398
"699",2085,2,1,1,1,4,239,0.910645288739862,11.1913517026395
"700",2085,2,1,1,1,8,281,0.911184508210575,11.2592969970928
"701",2085,2,1,1,1,16,349,0.913543134113745,11.5664613764235
"702",2085,2,1,1,1,32,514,0.918776559967601,12.3117169083347
"703",2085,3,1,1,1,1,208,0.912032286250044,11.3678070893424
"704",2085,3,1,1,1,2,224,0.914141113860082,11.6470180893143
"705",2085,3,1,1,1,4,246,0.911625747288284,11.3155129386167
"706",2085,3,1,1,1,8,277,0.911546317230955,11.3053517806718
"707",2085,3,1,1,1,16,368,0.91392939362317,11.6183682455059
"708",2085,3,1,1,1,32,528,0.915651994619833,11.8556449022461
"709",2085,4,1,1,1,1,215,0.910725570790195,11.2014157788664
"710",2085,4,1,1,1,2,222,0.912684026773541,11.4526582370724
"711",2085,4,1,1,1,4,235,0.915645587636252,11.8547444286359
"712",2085,4,1,1,1,8,267,0.914608772095681,11.7108047810309
"713",2085,4,1,1,1,16,363,0.9107503648168,11.2045275921557
"714",2085,4,1,1,1,32,514,0.916542820915273,11.9821926761361
"715",2085,5,1,1,1,1,211,0.912427517306711,11.4191121371124
"716",2085,5,1,1,1,2,222,0.91152862440251,11.3030908951795
"717",2085,5,1,1,1,4,238,0.911052234129417,11.2425533144359
"718",2085,5,1,1,1,8,272,0.911741223245292,11.3303179215733
"719",2085,5,1,1,1,16,359,0.916537252383063,11.981393238929
"720",2085,5,1,1,1,32,541,0.9132326068312,11.5250667731202
"721",2089,1,1,1,1,1,210,0.91361375553872,11.5759170483238
"722",2089,1,1,1,1,2,220,0.912115066169144,11.3785145691138
"723",2089,1,1,1,1,4,242,0.911778127632709,11.3350575448765
"724",2089,1,1,1,1,8,270,0.909938001360759,11.1034622272338
"725",2089,1,1,1,1,16,357,0.914071463122275,11.6375774141596
"726",2089,1,1,1,1,32,528,0.915848825167945,11.8833753895385
"727",2089,2,1,1,1,1,215,0.912299269751471,11.4024136078021
"728",2089,2,1,1,1,2,217,0.912806074668685,11.4686888587737
"729",2089,2,1,1,1,4,238,0.910821261445381,11.2134351327198
"730",2089,2,1,1,1,8,285,0.911089107243189,11.2472158246707
"731",2089,2,1,1,1,16,345,0.913613485265272,11.5758808312936
"732",2089,2,1,1,1,32,521,0.919718432422114,12.4561593672152
"733",2089,3,1,1,1,1,205,0.912296837586433,11.4020973985461
"734",2089,3,1,1,1,2,223,0.914425966483055,11.6857878365869
"735",2089,3,1,1,1,4,245,0.912153760067997,11.3835264978222
"736",2089,3,1,1,1,8,275,0.911442920333174,11.2921519517383
"737",2089,3,1,1,1,16,371,0.914376497601378,11.6790363858801
"738",2089,3,1,1,1,32,532,0.915648357936826,11.8551337655177
"739",2089,4,1,1,1,1,213,0.910756272755443,11.2052693323719
"740",2089,4,1,1,1,2,221,0.91254132444904,11.4339714579525
"741",2089,4,1,1,1,4,237,0.916631809202504,11.9949826238767
"742",2089,4,1,1,1,8,266,0.914915229996718,11.7529846993937
"743",2089,4,1,1,1,16,362,0.910219948740446,11.1383318005578
"744",2089,4,1,1,1,32,518,0.916913490360872,12.035648197804
"745",2089,5,1,1,1,1,209,0.912689361430607,11.4533579914802
"746",2089,5,1,1,1,2,219,0.911152601364016,11.2552535623141
"747",2089,5,1,1,1,4,240,0.911351943137507,11.280563109817
"748",2089,5,1,1,1,8,272,0.911610443404983,11.3135537559239
"749",2089,5,1,1,1,16,354,0.916918705548167,12.0364037007121
